,id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,sub_area,area_m,raion_popul,healthcare_centers_raion,university_top_20_raion,shopping_centers_raion,oil_chemistry_raion,nuclear_reactor_raion,full_all,young_all,work_all,ekder_all,kremlin_km,big_road1_km,railroad_km,zd_vokzaly_avto_km,metro_km_avto,metro_km_walk,radiation_km,price_doc
12835,12838,2013-12-05,68,50.0,5.0,9.0,1.0,1977.0,3.0,6.0,2.0,Jasenevo,24813850.39,174831,1,0,7,no,no,178264,23483,105171,46177,16.92373962,1.327343311,4.86461021,18.87126428,0.8922840670000001,0.808556533,1.260338525,10200000
30383,30386,2015-06-23,37,16.0,11.0,19.0,1.0,2013.0,1.0,8.0,3.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,19.83621868,3.8850196230000003,3.4240024989999998,25.08345516,1.54942866,0.832652542,3.6457254530000003,4611400
22008,22011,2014-08-29,48,33.0,3.0,12.0,1.0,1974.0,2.0,7.0,3.0,Birjulevo Vostochnoe,14795571.25,145088,2,0,3,no,no,1716730,21130,93008,30950,18.20065935,1.582278302,0.065549083,19.53583872,5.69687249,5.599784476,2.559953686,6680000
27635,27638,2015-01-30,46,14.0,3.0,9.0,1.0,1967.0,2.0,6.0,2.0,Hovrino,5264733.751,80791,0,0,1,no,no,81887,11356,47628,21807,13.65513096,1.99749428,1.1637382459999999,11.1618858,1.907172585,1.907172585,2.573848431,8100000
23531,23534,2014-10-14,31,17.0,2.0,5.0,1.0,1967.0,1.0,5.0,2.0,Kon'kovo,7811375.433999999,153248,3,0,11,no,no,123000,16468,100062,36718,13.27882675,2.1494763359999998,6.2743683279999996,14.43842076,1.0297714759999999,0.9549988209999999,0.88821404,5900000
21312,21315,2014-08-06,64,43.0,3.0,5.0,2.0,1928.0,3.0,8.0,3.0,Hamovniki,10071560.22,102726,5,1,5,no,no,75377,14868,61102,26756,4.24067427,0.329278891,0.300515659,4.597790517,0.363297265,0.363297265,0.892757928,14500000
20507,20510,2014-07-01,54,32.0,6.0,16.0,1.0,1982.0,2.0,9.0,3.0,Troparevo-Nikulino,11275073.5,112804,1,1,9,no,no,113897,14587,68234,29983,12.82182167,1.537040516,2.590778894,14.105453200000001,0.9047363890000001,0.9047363890000001,0.810175167,10500000
28077,28080,2015-02-26,45,17.0,16.0,17.0,1.0,2010.0,1.0,10.0,3.0,Izmajlovo,15045565.2,102828,6,0,6,no,no,122862,10988,65499,26341,8.947361726,1.688123364,0.881997577,7.798339298999999,1.591939521,1.591939521,2.042804884,2940000
13504,13507,2013-12-27,65,39.0,6.0,12.0,1.0,1981.0,3.0,8.0,2.0,Nagatinskij Zaton,9589336.912,115352,1,0,3,no,no,76284,15727,70194,29431,9.268935695,3.702685026,1.734711387,10.49813789,1.902889122,1.890604899,2.140346014,7150000
16809,16812,2014-04-01,53,32.0,4.0,16.0,1.0,1979.0,2.0,9.0,2.0,Strogino,16751119.46,155427,1,0,10,no,no,156377,20003,97920,37504,15.43415535,0.20748388399999998,1.409868556,15.73132469,1.664455115,1.616055801,3.6083328289999996,10500000
21696,21699,2014-08-20,93,93.0,22.0,23.0,1.0,2015.0,3.0,1.0,1.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,18.7528432,1.74485586,1.6632749690000002,16.40081357,0.031808467,0.031808467,5.509276754,12911295
18294,18297,2014-05-11,43,26.0,2.0,9.0,2.0,1963.0,2.0,5.0,2.0,Danilovskoe,12495435.25,91100,3,0,11,no,no,102590,12370,54478,24252,5.903502924,0.379628554,0.30064240000000003,7.818405675,0.7262485909999999,0.7262485909999999,3.419360113,7300000
12503,12506,2013-11-26,37,18.0,10.0,10.0,2.0,1976.0,1.0,8.0,2.0,Filevskij Park,9629358.472000001,89467,3,0,6,no,no,112804,8294,65115,16058,7.523785376,0.612525069,0.44554498600000003,6.45646128,0.955643902,0.955643902,0.603162365,7500000
25575,25578,2014-12-01,58,36.0,6.0,9.0,2.0,1960.0,2.0,9.0,2.0,Gagarinskoe,5540725.595,76670,0,0,4,no,no,106445,7850,46884,21936,7.854535099,0.179027397,2.449141049,8.563057018,1.606251822,1.216063057,1.35815817,14500000
26419,26422,2014-12-15,54,53.0,12.0,17.0,1.0,1991.0,2.0,9.0,3.0,Krjukovo,10842309.74,85219,2,0,4,no,no,221709,12194,58114,14911,38.31782491,4.335573199,0.316968762,39.01938945,21.754626199999997,21.70294301,22.91256168,7000000
24267,24270,2014-10-31,45,29.0,5.0,9.0,1.0,1969.0,2.0,6.0,3.0,Kon'kovo,7811375.433999999,153248,3,0,11,no,no,123000,16468,100062,36718,12.18146104,2.312523319,5.508329149,12.81566696,1.170074068,0.894444745,1.321478027,2000000
23809,23812,2014-10-22,52,31.0,11.0,17.0,1.0,1985.0,2.0,8.0,3.0,Mar'ino,11754772.16,247469,5,0,15,no,no,165727,40692,161290,45487,13.21541031,4.64571821,1.568280549,15.66941036,1.22787549,1.003187013,1.401028025,8500000
19681,19684,2014-06-16,53,30.0,12.0,12.0,1.0,1975.0,2.0,8.0,3.0,Ivanovskoe,10207215.1,122862,1,0,1,no,no,157010,12919,77612,32331,12.88734721,0.758019998,2.085534624,12.58322594,2.028241186,1.984377686,2.027839522,8600000
13743,13746,2014-01-15,76,52.0,3.0,14.0,1.0,1986.0,4.0,8.0,2.0,Zjablikovo,4602089.659,130229,0,0,5,no,no,48439,18221,82231,29777,16.89307225,1.152575579,3.6976846589999997,18.5667389,0.967435213,0.967435213,2.304633174,10500000
18243,18246,2014-05-08,53,33.0,1.0,5.0,2.0,1959.0,2.0,8.0,2.0,Ivanovskoe,10207215.1,122862,1,0,1,no,no,157010,12919,77612,32331,13.72374834,0.455774466,0.959300369,13.55167993,4.330532484,3.934396817,1.231487229,7000000
27930,27933,2015-02-16,39,39.0,3.0,3.0,4.0,2015.0,1.0,10.0,1.0,Filevskij Park,9629358.472000001,89467,3,0,6,no,no,112804,8294,65115,16058,6.470232783999999,1.362796691,0.054394215,8.254704037,1.057236265,1.057236265,0.7041799470000001,2744643
26522,26525,2014-12-16,81,81.0,14.0,22.0,6.0,2016.0,2.0,11.0,1.0,Poselenie Moskovskij,40366999.51,21819,0,0,2,no,no,7341,3128,13996,4695,15.75024402,0.718059625,1.720822365,21.64127957,1.780698378,1.780698378,2.925450824,8428394
9488,9491,2013-07-29,43,18.0,1.0,16.0,1.0,1974.0,1.0,11.0,2.0,Ostankinskoe,12505755.08,61396,3,0,1,no,no,65972,7278,37484,16634,6.21279896,0.10703483,0.8616667509999999,2.084448944,1.918116914,1.268639933,1.633956608,6350000
24167,24170,2014-10-30,62,37.0,6.0,9.0,1.0,1974.0,3.0,8.0,2.0,Severnoe Tushino,9249237.174,156377,3,0,5,no,no,53786,22961,93843,39573,16.75022914,1.403572363,2.232973706,16.14401537,1.5695629880000002,1.5695629880000002,2.758585745,9890000
27686,27689,2015-02-03,65,46.0,5.0,9.0,1.0,1975.0,4.0,6.0,3.0,Vostochnoe Degunino,3875439.354,94564,1,0,4,no,no,64931,13938,59008,21618,11.85139434,0.464973985,0.35182625700000003,8.37139648,0.8036405040000001,0.8036405040000001,0.922972183,10400000
28522,28525,2015-03-23,82,44.0,1.0,22.0,1.0,1984.0,3.0,10.0,2.0,Bibirevo,6407578.1,155572,1,0,16,no,no,86206,21154,98207,36211,15.14805868,1.9301862369999998,1.336126455,13.24690939,0.838953968,1.2402209990000002,0.237935553,2000000
23845,23848,2014-10-22,39,19.0,17.0,17.0,1.0,2015.0,1.0,10.0,1.0,Nagornoe,5293464.965,77878,3,0,2,no,no,115352,10600,49882,17396,8.468180406,0.49245053899999996,0.260440451,9.119446745,0.688337538,0.688337538,1.400513596,8492570
20288,20291,2014-06-27,35,14.0,1.0,12.0,1.0,2002.0,1.0,9.0,3.0,Mar'ino,11754772.16,247469,5,0,15,no,no,165727,40692,161290,45487,13.91588685,3.409545422,2.186837303,15.95447941,2.7469716269999997,2.4768987080000002,1.400002815,1000000
10428,10431,2013-09-11,35,14.0,2.0,12.0,1.0,2001.0,1.0,1.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,23.50656249,3.9214216110000004,0.406653576,26.48989655,1.16659022,1.16659022,5.351419006,5350000
13993,13996,2014-01-22,37,19.0,15.0,17.0,1.0,2010.0,1.0,7.0,3.0,Otradnoe,10053051.74,175518,1,0,9,no,no,61396,21400,112133,41985,13.64685373,2.6189856209999998,0.260539162,12.60386743,2.7649491289999997,2.525118756,2.073133024,4268000
10623,10626,2013-09-20,60,34.0,15.0,17.0,1.0,1987.0,2.0,10.0,3.0,Novokosino,3707575.212,103746,1,0,4,no,no,94561,11940,73158,18648,15.56069859,1.806154141,1.266310126,19.24975554,0.705449192,0.705449192,4.088917254,8700000
12519,12522,2013-11-26,61,56.0,3.0,15.0,1.0,2013.0,2.0,10.0,1.0,Poselenie Voskresenskoe,21494094.8,7122,0,0,0,no,no,9553,1021,4568,1533,25.73525569,4.586082038,1.266142006,29.25445952,2.436882294,2.436882294,7.576225387,6212448
19498,19501,2014-06-09,45,29.0,8.0,9.0,1.0,1968.0,2.0,6.0,3.0,Timirjazevskoe,10508030.1,81887,2,0,5,no,no,57107,11205,52030,18652,7.2296232179999995,0.799910855,0.7850805340000001,3.6932705439999998,1.621460186,1.7463906319999998,3.264475115,8200000
13313,13316,2013-12-21,32,18.0,6.0,9.0,1.0,1967.0,1.0,6.0,3.0,Severnoe Tushino,9249237.174,156377,3,0,5,no,no,53786,22961,93843,39573,16.53542332,1.627782506,1.7825833480000002,15.93717652,1.362724135,1.362724135,3.100787685,5350000
24967,24970,2014-11-19,39,19.0,5.0,14.0,2.0,1977.0,1.0,7.0,2.0,Ajeroport,4662813.069,73007,0,1,3,no,no,1100773,9151,44166,19690,7.495191742,0.33968753799999996,0.9762616479999999,4.359544274,0.712112628,0.712112628,4.746052698,9400000
29260,29263,2015-04-20,76,44.0,2.0,12.0,1.0,2000.0,3.0,10.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,23.51553237,4.239369158,0.604109663,26.72929533,0.993617959,0.993617959,5.355021638999999,10250000
27985,27988,2015-02-19,121,66.0,12.0,24.0,6.0,2009.0,3.0,18.0,4.0,Troparevo-Nikulino,11275073.5,112804,1,1,9,no,no,113897,14587,68234,29983,12.8260775,1.7717117880000002,2.355381675,14.30822463,1.107507822,1.107507822,1.046569983,27800000
27793,27796,2015-02-09,407,407.0,4.0,4.0,4.0,2015.0,1.0,10.0,1.0,Filevskij Park,9629358.472000001,89467,3,0,6,no,no,112804,8294,65115,16058,6.470232783999999,1.362796691,0.054394215,8.254704037,1.057236265,1.057236265,0.7041799470000001,3134129
22460,22463,2014-09-12,37,19.0,4.0,16.0,1.0,1981.0,1.0,8.0,2.0,Chertanovo Severnoe,6206098.885,111874,0,0,11,no,no,125354,13326,73503,25045,12.88801145,0.44299321,0.783649143,12.42476405,2.103911765,2.135234499,1.576989576,7080000
21687,21690,2014-08-20,45,17.0,8.0,19.0,1.0,2010.0,1.0,10.0,3.0,Izmajlovo,15045565.2,102828,6,0,6,no,no,122862,10988,65499,26341,8.947361726,1.688123364,0.881997577,7.798339298999999,1.591939521,1.591939521,2.042804884,3000000
20759,20762,2014-07-10,46,44.0,7.0,9.0,1.0,2015.0,1.0,1.0,1.0,Zapadnoe Degunino,7632939.805,78810,0,0,5,no,no,87713,11996,51138,15676,15.86904434,0.57643715,0.064325275,14.77844235,2.159295482,2.162658516,0.71814572,3411777
19017,19020,2014-05-28,37,22.0,3.0,9.0,5.0,1965.0,2.0,7.0,3.0,Lomonosovskoe,3326418.7410000004,83844,1,0,1,no,no,64317,10333,49242,24269,8.596871163,0.52105977,3.222379292,9.436340057,1.6109922859999999,1.6031365919999998,1.8739377730000002,8000000
30416,30419,2015-06-25,54,28.0,1.0,16.0,5.0,1977.0,2.0,11.0,3.0,Beskudnikovskoe,3292112.223,73148,1,0,2,no,no,41504,9308,44449,19391,11.68456693,0.160160057,0.523778778,8.402121256000001,0.83436528,0.454178398,1.00692951,8000000
10931,10934,2013-10-02,65,47.0,4.0,16.0,5.0,1978.0,3.0,8.0,3.0,Ochakovo-Matveevskoe,17526506.21,118843,0,0,6,no,no,111023,16098,78670,24075,12.79792707,1.769007745,0.703416832,14.19455743,1.02971297,1.02971297,2.694678449,10230000
19403,19406,2014-06-06,35,19.0,4.0,12.0,1.0,1972.0,1.0,7.0,3.0,Veshnjaki,10518366.87,118945,2,0,4,no,no,104410,11729,74032,33184,13.20201115,0.7046139840000001,1.000998725,14.10705978,1.313965065,1.207409215,2.14834488,5380000
29508,29511,2015-04-30,64,64.0,5.0,8.0,2.0,1915.0,2.0,9.0,2.0,Meshhanskoe,4512002.453,57999,0,1,8,no,no,47245,5919,33502,18578,2.249365727,2.082597307,1.183000931,2.106440964,0.173824225,0.11021604800000001,1.613383349,15500000
10367,10370,2013-09-10,44,28.0,8.0,9.0,1.0,1970.0,2.0,6.0,2.0,Veshnjaki,10518366.87,118945,2,0,4,no,no,104410,11729,74032,33184,12.30663519,1.617349115,0.577831616,12.86659655,1.236562414,1.236562414,1.6367065440000002,6400000
25462,25465,2014-11-28,29,16.0,4.0,5.0,2.0,1958.0,1.0,5.0,2.0,Bogorodskoe,8659075.461000001,104410,1,0,2,no,no,1452550,13897,59366,31147,8.733202033,4.228357175,1.459779345,6.165802393,1.5696231969999999,1.5056059609999999,0.256282471,5500000
8293,8296,2013-06-03,38,19.0,17.0,17.0,1.0,1986.0,1.0,8.0,3.0,Orehovo-Borisovo Juzhnoe,7128794.3379999995,145576,1,0,6,no,no,129207,13595,104635,27346,17.1384745,1.2685052559999999,3.177388686,18.19040803,0.469565199,0.469565199,2.788463718,1600000
16075,16078,2014-03-15,32,17.0,3.0,10.0,1.0,1966.0,1.0,6.0,2.0,Prospekt Vernadskogo,4695913.353999999,61039,1,1,2,no,no,118843,7029,41554,12456,10.32017163,0.25619647100000004,3.954929801,11.08656353,1.2455818859999999,1.117094641,1.149004759,7300000
17591,17594,2014-04-18,43,29.0,1.0,5.0,2.0,1959.0,2.0,8.0,2.0,Golovinskoe,8841267.454,100846,2,0,5,no,yes,94564,10346,63495,27005,13.08447687,1.960981672,0.210866461,10.19996063,2.460301287,2.438348741,3.38874709,6200000
16101,16104,2014-03-17,38,19.0,11.0,17.0,1.0,1987.0,1.0,8.0,3.0,Solncevo,11324091.93,113897,2,0,5,no,no,125111,16287,75334,22276,17.69478285,2.380328781,0.864980643,22.59672061,1.006097245,1.006097245,4.73838885,5700000
10518,10521,2013-09-16,57,29.0,3.0,16.0,1.0,2001.0,2.0,9.0,2.0,Kuz'minki,7984443.568,142243,1,0,5,no,no,31167,16405,93811,32027,9.579243193,0.433392716,1.36487713,9.815442187,1.726123857,1.563559018,0.9294068659999999,9900000
22033,22036,2014-08-30,54,39.0,7.0,16.0,1.0,1968.0,3.0,6.0,2.0,Obruchevskoe,6050064.566000001,78616,2,1,4,no,no,83844,9414,51445,17757,11.78401447,0.48127427799999994,4.673316037,13.42081114,1.791089601,1.791089601,0.552835704,10000000
26157,26160,2014-12-09,32,18.0,8.0,9.0,1.0,1975.0,1.0,10.0,3.0,Otradnoe,10053051.74,175518,1,0,9,no,no,61396,21400,112133,41985,12.40318461,3.6172372110000004,1.520804936,11.78083972,1.043394602,1.024214163,2.7697741469999997,6000000
30331,30334,2015-06-19,38,19.0,6.0,17.0,1.0,1987.0,1.0,8.0,2.0,Sviblovo,4441296.195,60315,1,0,5,no,no,37502,7706,40289,12320,10.59378818,1.73741067,0.422248676,7.266261786,0.500424539,0.46884159799999997,3.0631838119999997,1000000
25019,25022,2014-11-20,44,29.0,7.0,9.0,1.0,1974.0,2.0,6.0,2.0,Vyhino-Zhulebino,15094874.77,219609,3,0,8,no,no,1318695,22341,140182,57086,12.36940334,1.3979601640000001,0.582700762,12.15048264,1.10227948,1.10227948,0.47619524700000004,2000000
24616,24619,2014-11-12,38,19.0,9.0,17.0,1.0,1987.0,1.0,8.0,2.0,Novokosino,3707575.212,103746,1,0,4,no,no,94561,11940,73158,18648,15.53270711,1.776727701,1.306216582,19.28523801,0.740931665,0.740931665,4.037084323999999,6400000
9581,9584,2013-08-02,46,28.0,4.0,5.0,1.0,1973.0,2.0,5.0,3.0,Pechatniki,18445806.5,83369,0,0,2,no,no,43795,10341,51393,21635,11.48803729,5.200845001999999,0.30598737800000003,14.37089167,4.685574085,3.43273747,0.36290205700000006,5550000
16568,16571,2014-03-26,33,19.0,5.0,9.0,1.0,1969.0,1.0,6.0,2.0,Timirjazevskoe,10508030.1,81887,2,0,5,no,no,57107,11205,52030,18652,9.068959817,0.130298609,0.191874293,5.183094114,1.663335648,1.663335648,1.0787636390000002,6200000
20104,20107,2014-06-25,53,38.0,9.0,16.0,1.0,1968.0,3.0,6.0,2.0,Mozhajskoe,16861532.79,132349,1,0,9,no,no,142462,20725,82808,28816,14.24116231,0.11262162,0.85746274,12.02381252,4.2697180910000005,4.1820179710000005,2.0386681,8800000
13681,13684,2014-01-13,39,21.0,12.0,12.0,1.0,1981.0,1.0,8.0,2.0,Severnoe Tushino,9249237.174,156377,3,0,5,no,no,53786,22961,93843,39573,16.56351306,1.487225358,1.514439638,16.269366899999998,1.852795989,1.706418639,3.4531902000000003,6448000
23287,23290,2014-10-06,63,38.0,3.0,9.0,1.0,1975.0,3.0,8.0,3.0,Vojkovskoe,5333221.259,64931,2,0,5,no,no,73148,8240,38266,18425,9.668198219,0.740610531,0.414132693,8.913303727999999,1.498073821,1.459253394,4.2150888669999995,10900000
22875,22878,2014-09-24,35,20.0,6.0,12.0,5.0,1969.0,1.0,9.0,3.0,Presnenskoe,11638050.15,123280,2,1,5,no,no,57999,14906,75357,33017,4.4134648919999995,0.619726537,0.666850743,3.6950905539999996,1.505801971,1.4655067769999999,0.951099954,8470000
21799,21802,2014-08-22,79,45.0,15.0,17.0,1.0,2011.0,3.0,12.0,3.0,Poselenie Moskovskij,40366999.51,21819,0,0,2,no,no,7341,3128,13996,4695,22.79682419,2.426033035,4.978601263,33.20700579,9.011679888,7.987710207,8.303243644,5306400
9849,9852,2013-08-15,40,21.0,11.0,14.0,1.0,1987.0,1.0,8.0,2.0,Nagornoe,5293464.965,77878,3,0,2,no,no,115352,10600,49882,17396,9.888935673999999,0.52180562,0.712866019,10.42695291,0.756284435,0.756284435,1.006702168,1000000
22399,22402,2014-09-10,44,20.0,7.0,12.0,6.0,2002.0,1.0,10.0,3.0,Sokolinaja Gora,7905261.321,85956,5,1,8,no,no,85083,9647,55337,20972,7.4948450289999995,1.05978821,0.45205505799999995,6.760310699,0.898686628,0.898686628,2.123975561,7000000
29138,29141,2015-04-15,38,19.0,7.0,16.0,1.0,1993.0,1.0,9.0,3.0,Babushkinskoe,4934147.223999999,86206,1,0,3,no,no,55125,9734,52560,23912,13.63761649,1.882001539,1.3199509729999999,10.02423724,0.9294520479999999,0.9174104359999999,1.1671757999999999,9200000
22359,22362,2014-09-09,64,39.0,5.0,9.0,1.0,1975.0,3.0,8.0,3.0,Kuncevo,52351766.54,142462,0,0,3,no,no,78507,19784,85551,37127,12.38081033,2.038633073,0.581860432,13.19605092,0.827885966,0.827885966,0.9888608640000001,13600000
17733,17736,2014-04-23,60,31.0,24.0,24.0,4.0,2009.0,2.0,10.0,3.0,Obruchevskoe,6050064.566000001,78616,2,1,4,no,no,83844,9414,51445,17757,11.06166912,0.250375721,4.420063546000001,11.844581100000001,2.354698305,2.22621106,0.48881965,2000000
17642,17645,2014-04-21,49,31.0,5.0,12.0,5.0,1979.0,2.0,9.0,2.0,Lefortovo,8993640.418,89971,5,1,7,no,no,142243,10778,58895,20298,6.146994906000001,1.3658856019999999,0.176709345,5.06810602,1.643576884,1.6042511080000001,1.561576731,4000000
21932,21935,2014-08-27,53,31.0,7.0,17.0,1.0,1985.0,2.0,9.0,3.0,Krylatskoe,12164477.11,78507,2,0,6,no,no,67710,10175,48620,19712,12.36746332,1.331620448,2.759851002,14.64660455,0.7926457309999999,0.729704923,1.46113952,12700000
11050,11053,2013-10-07,41,26.0,2.0,5.0,2.0,1967.0,2.0,5.0,2.0,Moskvorech'e-Saburovo,10046857.44,76156,3,1,3,no,yes,130229,7296,52450,16410,12.16988409,3.1956596989999997,1.205810468,12.37782538,2.101042054,2.459466859,0.614525649,5800000
21484,21487,2014-08-13,47,31.0,1.0,12.0,5.0,1967.0,2.0,8.0,2.0,Preobrazhenskoe,5586342.585,83502,3,0,1,no,no,57405,7385,51951,24166,7.306331768,2.695301588,0.43488872700000003,4.6172570230000005,0.591669279,0.591669279,1.098521409,7550000
26712,26715,2014-12-17,44,28.0,2.0,5.0,5.0,1959.0,2.0,5.0,2.0,Kotlovka,3998216.265,64317,0,0,3,no,no,153248,8284,41476,14557,8.42896478,1.6871264519999998,1.387154805,8.146582278,1.7227551559999998,1.7227551559999998,2.280015652,1000000
11816,11819,2013-11-05,34,19.0,1.0,9.0,5.0,1965.0,1.0,9.0,2.0,Akademicheskoe,5704502.19,106445,4,0,1,no,yes,1362363,12074,68518,25853,6.272104157,1.078352163,0.8263374059999999,7.20677514,1.030269802,0.888690038,0.845686212,6000000
20286,20289,2014-06-27,63,44.0,10.0,15.0,1.0,2010.0,3.0,5.0,3.0,Chertanovo Severnoe,6206098.885,111874,0,0,11,no,no,125354,13326,73503,25045,13.03747784,0.418627504,0.853114323,12.41093947,1.172278013,1.172278013,1.647900255,7402000
21472,21475,2014-08-13,38,19.0,11.0,14.0,5.0,1971.0,1.0,9.0,1.0,Matushkino,4708040.47,38075,0,0,0,no,no,85219,5572,22413,10090,38.14873624,0.43341713299999995,1.86515133,37.17247308,25.52048972,24.93794767,22.28080776,3900000
16517,16520,2014-03-25,56,29.0,6.0,25.0,1.0,1979.0,2.0,8.0,2.0,Horoshevo-Mnevniki,18036436.51,166803,2,0,3,no,no,155427,24814,100601,41388,8.838680965,0.043647429,1.7623765690000002,12.42867985,3.60203127,2.194982093,0.49475050600000003,1000000
22598,22601,2014-09-17,97,50.0,13.0,20.0,1.0,2016.0,3.0,1.0,1.0,Levoberezhnoe,6424173.859,51455,0,0,7,no,no,96959,5836,31832,13787,15.48281443,0.148502429,2.032712046,13.60531934,1.05489141,0.805101176,0.787067347,14827600
14532,14535,2014-02-04,39,20.0,5.0,14.0,1.0,1989.0,1.0,8.0,3.0,Moskvorech'e-Saburovo,10046857.44,76156,3,1,3,no,yes,130229,7296,52450,16410,12.48995367,2.816929243,1.443712423,12.16384842,1.8870650869999999,1.0916777229999999,0.611948155,1000000
24180,24183,2014-10-30,50,24.0,4.0,17.0,1.0,2015.0,1.0,13.0,1.0,Poselenie Moskovskij,40366999.51,21819,0,0,2,no,no,7341,3128,13996,4695,16.00085262,0.976952473,1.718686608,21.35797439,1.497393199,1.497393199,3.1140126439999998,5047380
17102,17105,2014-04-08,35,14.0,4.0,12.0,1.0,1999.0,1.0,10.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,22.40036261,1.901266134,0.069886675,23.36017918,0.119632575,0.119632575,4.677710209,6100000
13436,13439,2013-12-25,38,19.0,4.0,17.0,1.0,1985.0,1.0,8.0,3.0,Orehovo-Borisovo Juzhnoe,7128794.3379999995,145576,1,0,6,no,no,129207,13595,104635,27346,17.63695352,0.47052008799999995,3.5303214310000004,19.45464696,1.191066364,1.191066364,3.050898332,6200000
9223,9226,2013-07-16,60,44.0,3.0,9.0,1.0,1971.0,3.0,6.0,3.0,Beskudnikovskoe,3292112.223,73148,1,0,2,no,no,41504,9308,44449,19391,11.74894696,0.300258572,0.43513005899999996,8.360606247,0.7928502709999999,0.7928502709999999,0.946122901,9700000
21320,21323,2014-08-06,48,32.0,5.0,8.0,2.0,1960.0,2.0,8.0,3.0,Sokolinaja Gora,7905261.321,85956,5,1,8,no,no,85083,9647,55337,20972,8.164088348,2.412764728,0.071081927,6.139193838,1.0455831740000001,1.0455831740000001,1.3943068459999999,8400000
22248,22251,2014-09-05,35,19.0,6.0,12.0,1.0,1966.0,1.0,9.0,3.0,Tekstil'shhiki,4808269.831,101708,1,0,0,no,no,101982,13028,63388,25292,9.181402159,1.139427037,0.45991081899999997,9.555930991,1.653382799,1.46134613,0.274501298,6000000
15872,15875,2014-03-11,75,43.0,16.0,17.0,1.0,1984.0,3.0,10.0,2.0,Altuf'evskoe,3294351.983,55125,1,0,3,no,no,78418,8140,34611,12374,14.20076563,2.6309800080000003,0.5896701129999999,12.40469217,1.3440245919999998,1.3440245919999998,0.772903862,11300000
23502,23505,2014-10-13,46,27.0,9.0,12.0,1.0,1974.0,2.0,6.0,2.0,Teplyj Stan,8392316.21,130396,1,0,5,no,no,90114,15541,76776,38079,15.421292999999999,0.447149973,4.681984855,16.60813434,1.6083122840000001,1.6083122840000001,0.979525312,2000000
21958,21961,2014-08-28,100,67.0,8.0,9.0,2.0,1964.0,4.0,8.0,2.0,Krasnosel'skoe,4996777.402,47245,3,0,6,no,no,55590,5670,30314,11261,3.928932628,0.473463481,0.255063486,0.440473794,0.539720479,0.21722032,2.214989264,17500000
9364,9367,2013-07-22,38,19.0,12.0,12.0,1.0,2005.0,1.0,7.0,3.0,Kosino-Uhtomskoe,14883622.34,72131,1,0,0,no,no,102828,13954,49242,8935,17.41648624,2.5150107580000003,2.129340699,22.73612729,0.82799789,0.82799789,1.36107381,1000000
20177,20180,2014-06-26,62,34.0,7.0,12.0,2.0,1959.0,2.0,8.0,2.0,Gagarinskoe,5540725.595,76670,0,0,4,no,no,106445,7850,46884,21936,7.186069678,0.418980941,2.027349306,7.685330942999999,1.063148647,1.063148647,0.563412059,14500000
14710,14713,2014-02-07,45,42.0,17.0,17.0,1.0,2015.0,1.0,1.0,2.0,Ramenki,18800000.1,125111,5,1,5,no,no,61039,16928,79011,29172,10.91522293,3.4727529710000002,0.20305005,11.83170599,4.831326144,3.2772977869999997,1.52225299,7599480
21524,21527,2014-08-14,65,65.0,6.0,1.0,4.0,2016.0,2.0,1.0,1.0,Tverskoe,7307410.574,75377,3,2,23,no,no,116742,11272,43921,20184,0.072896553,4.081282581,2.566044379,4.060429824,1.036567808,1.121589009,0.890000675,7270038
